Obra;Bloco;Unidade;Id_Contrato_Vencimento;Contrato;DataVencimento;ValorPrestacao;Principal;JurosTP;Variacoes;Seguros;Descontos;Multa;JurosMora;ProRataIndice;ProRataContrato;ValorPresente;IndiceReajuste;SituacaoParcela;BoletoJM;VencimentoJM;Periodicidade;TipoContrato;TipoEmprestimo;TipoBloqueio;CRM_ProcessamentoPendente;CRM_Operacao;CRM_ParcelaId;CreatedOn;ModifiedOn;GeradoPor;IDRENEG;DataRenegociacao;ValorAbono;ValorAcrescimo;VLRABONOMULTA;VLRABONOJUROS;VLRABONOPRORATA;TX_JUROS;TX_ENCARGOS;MotivoRenegociacao
7775;3;241;100000003223520000000;1000000032235;2017-02-01 00:00:00.000;8166.56;4100.66;852.52;3169.43;44.85;0.00;163.33;2.71;0.00;1.77;8334.37;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.680;2017-02-02 02:31:22.793;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-03-01 00:00:00.000;8224.46;4139.57;813.61;3229.54;42.58;0.00;164.49;2.73;0.00;0.22;8391.90;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.693;2017-03-02 02:16:03.557;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-04-01 00:00:00.000;8182.40;4178.85;774.33;3189.98;40.06;0.00;163.65;8.15;0.00;0.08;8354.28;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.707;2017-04-04 02:31:11.993;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-05-01 00:00:00.000;8174.79;4218.50;734.68;3184.88;37.48;0.00;163.50;5.42;0.00;0.00;8343.71;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.720;2017-05-03 02:16:10.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-06-01 00:00:00.000;7990.31;4258.53;694.65;3003.29;34.53;0.00;159.81;2.65;0.00;0.00;8152.77;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.733;2017-06-02 02:15:59.163;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-07-01 00:00:00.000;7926.75;4298.94;654.24;2942.52;31.70;0.00;158.54;7.89;0.00;0.00;8093.18;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.747;2017-07-04 01:01:07.357;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-08-01 00:00:00.000;7892.37;4339.73;613.45;2910.81;28.96;0.00;157.85;2.62;0.00;0.00;8052.84;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.760;2017-08-02 01:01:03.460;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-09-01 00:00:00.000;7828.46;4380.91;572.27;2849.60;26.22;0.00;156.57;7.79;0.00;0.80;7993.62;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.767;2017-09-04 01:01:01.910;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-10-01 00:00:00.000;7901.96;4422.48;530.70;2925.57;23.70;0.00;158.04;5.24;0.00;2.52;8067.76;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.780;2017-10-03 01:01:00.950;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-11-01 00:00:00.000;7967.29;4464.44;488.74;2993.30;21.24;0.00;159.35;2.64;0.00;0.54;8129.82;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.793;2017-11-02 01:01:01.980;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-12-01 00:00:00.000;7939.91;4506.80;446.38;2986.73;0.00;0.00;158.80;2.63;0.00;1.40;8102.74;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.807;2017-12-02 01:00:58.693;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2018-03-01 00:00:00.000;43.48;0.00;0.00;43.48;0.00;-1.21;0.00;0.00;0.00;0.04;42.39;IGPM1     ;VR        ;;;MENSAL;PCV;FSA;;0;I;;2017-12-02 01:00:58.693;2017-12-07 01:00:57.967;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2018-06-01 00:00:00.000;50.11;0.00;0.00;50.11;0.00;-6.62;0.00;0.00;0.00;0.03;43.89;IGPM1     ;VR        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.820;2017-03-28 02:31:13.493;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
9035;1;53;100000003359620000000;1000000033596;2010-05-05 00:00:00.000;1656.91;485.26;671.69;499.96;0.00;0.00;33.14;1563.91;0.01;25.74;3279.70;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;666A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.303;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-06-05 00:00:00.000;1647.29;489.87;667.08;490.34;0.00;0.00;32.95;1522.08;0.01;25.33;3227.65;IGPM1     ;CM        ;;;MENSAL;PCV;PCV;20;0;I;6C6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.303;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-07-05 00:00:00.000;1659.62;494.52;662.43;502.67;0.00;0.00;33.19;1501.85;0.01;25.27;3219.93;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;756A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.303;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-08-05 00:00:00.000;1665.75;499.21;657.74;508.80;0.00;0.00;33.32;1474.94;0.01;25.11;3199.12;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;7E6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.303;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-09-05 00:00:00.000;1644.10;503.95;653.00;487.15;0.00;0.00;32.88;1424.06;0.01;24.53;3125.57;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;826A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.303;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-10-05 00:00:00.000;1648.03;508.73;648.22;491.08;0.00;0.00;32.96;1397.02;0.01;24.35;3102.36;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;876A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.307;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-11-05 00:00:00.000;1673.14;513.55;643.40;516.19;0.00;0.00;33.46;1386.68;0.01;24.47;3117.75;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;8D6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.307;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2010-12-05 00:00:00.000;1687.72;518.43;638.52;530.77;0.00;0.00;33.75;1368.20;0.01;24.44;3114.11;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;916A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.307;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-01-05 00:00:00.000;1707.67;523.35;633.60;550.72;0.00;0.00;34.15;1352.75;0.01;24.48;3119.05;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;956A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.307;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-02-05 00:00:00.000;1693.52;528.31;628.64;536.57;0.00;0.00;33.87;1310.49;0.01;24.03;3061.91;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;A36A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-03-05 00:00:00.000;1691.55;533.33;623.62;534.60;0.00;0.00;33.83;1281.23;0.01;23.78;3030.39;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;AB6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-04-05 00:00:00.000;1701.46;538.39;618.56;544.51;0.00;0.00;34.03;1258.15;0.01;23.68;3017.32;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;B06A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.570;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-05-05 00:00:00.000;1698.02;543.50;613.45;541.07;0.00;0.00;33.96;1226.36;0.01;23.40;2981.74;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;BB6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.573;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-06-05 00:00:00.000;1695.53;548.65;608.30;538.58;0.00;0.00;33.91;1194.69;0.01;23.13;2947.26;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;C66A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.573;;;;;;;;;;;
9035;1;53;100000003359620000000;1000000033596;2011-07-05 00:00:00.000;1705.57;553.86;603.09;548.62;0.00;0.00;34.11;1172.98;0.01;23.04;2935.70;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;CF6A50B2-5E75-E411-B2D5-001DD8300006;2014-11-24 17:57:25.310;2015-10-30 02:38:16.573;;;;;;;;;;;
